Username,Judul,Tipe Koleksi,Tanggal Dipinjam,Harus Kembali,Status Pengembalian
,Pembelajaran Model Halaqah Pembentukan Diskursus Islam,Disertasi,10/12/2021,10/19/2021,Sudah Kembali
,Metode Dakwah Salafi: analisis metode dakwah Ibn Taimiyah,Tesis,10/12/2021,10/19/2021,Sudah Kembali
,Pesantren Perkotaan Pergumulan Tradisi dan Modernitas,Tesis,10/12/2021,10/19/2021,Sudah Kembali
,Pengelolaan zakat berbasis Masjid perkotaan: pemahaman fikih dan hukum positif,Tesis,10/12/2021,10/19/2021,Sudah Kembali
,Surau: pendidikan Islam tradisional dalam transisi & modernisasi,Buku Teks,10/12/2021,10/19/2021,Sudah Kembali
,"""Bank syari'ah, dari teori ke praktik = islamic banking""",Buku Teks,10/11/2021,10/18/2021,Sudah Kembali
,Ekonomi Islam,Buku Teks,10/11/2021,10/18/2021,Sudah Kembali
pascasarjana,Menegakkan syariat Islam dIm konteks ke-Indonesiaan : proses penerapan nilai-nilai Islam,Buku Teks,10/11/2021,10/18/2021,Sudah Kembali
,Reorientasi hukum keluarga Islam,Disertasi,10/11/2021,10/18/2021,Sudah Kembali
,"Dasar Penetapan Kewarisan Pengadilan Agama (studi atas penetapan-penetapan waris pada pengadilan agama Bogor, Cianjur dan Cikarang Jawa barat pada tahun 2006-2010)",Disertasi,10/11/2021,10/18/2021,Sudah Kembali
,Efektivitas Dewan Pengawas Syariah pada Perbankan Syariah,Disertasi,10/11/2021,10/18/2021,Sudah Kembali
,Fiqh Minoritas : Fiqh al-Aqalliyat dan Evolusi Maqashid al-Syariyahdari Konsep ke Pendekatan,Buku Teks,10/11/2021,10/18/2021,Sudah Kembali
,Pengelolaan zakat berbasis Masjid perkotaan: pemahaman fikih dan hukum positif,Tesis,10/8/2021,10/15/2021,Sudah Kembali
,"Islam, Pluralisme dan Toleransi Keagamaan : Pandangan al-Quran, Kemanusiaan, Sejarah, dan Peradaban",Buku Teks,10/8/2021,10/22/2021,Sudah Kembali
,Islam dan plularisme; ahlaq quran menyikapi,Buku Teks,10/8/2021,10/22/2021,Sudah Kembali
,Pluralisme Menyelamatkan Agama-agama,Buku Teks,10/8/2021,10/22/2021,Sudah Kembali
,Humanisasi pendidikan : menemukan kembali pendidikan yang manusiawi,Buku Teks,10/8/2021,10/22/2021,Sudah Kembali
,Pengantar ilmu hukum,Buku Teks,10/7/2021,10/14/2021,Sudah Kembali
,Ilmu Hukum,Buku Teks,10/7/2021,10/14/2021,Sudah Kembali
,Transformasi hukum Islam ke dalam sistem hukum nasional : studi hukum UU No. 1 Th. 1974 tentang Perkawinan,Disertasi,10/7/2021,10/14/2021,Sudah Kembali
,Konsepsi hak-hak asasi manusia dalam al-Qur'an,Disertasi,10/7/2021,10/14/2021,Sudah Kembali
pascasarjana,"Kaidah Tafsir: syarat, ketenttuan, dan aturan yang patut anda ketahui dalam memahami ayat-ayat al-Quran",Buku Teks,10/6/2021,10/13/2021,Sudah Kembali
pascasarjana,Kajian kontemporer al-Quran,Buku Teks,10/6/2021,10/13/2021,Sudah Kembali
pascasarjana,Meretas kesarjanaan kritis al-Quran: teori hermeneutika Nasr Abu Zayd,Buku Teks,10/6/2021,10/13/2021,Sudah Kembali
pascasarjana,Hermeneutika al-quran : mazhab yoga,Buku Teks,10/6/2021,10/13/2021,Sudah Kembali
,"""Character Matters : Personal Karakter (Bagaimana membantu anak mengembangkan penilaian yang baik, integritas, dan keabjikan penting lainnya)""",Buku Teks,10/6/2021,10/13/2021,Sudah Kembali
,"Reproduction in education, society and culture",Buku Teks,10/6/2021,10/13/2021,Sudah Kembali
,Aneka pendekatan studi agama,Buku Teks,10/5/2021,10/12/2021,Sudah Kembali
,Kajian Islam kontemporer,Buku Teks,10/5/2021,10/12/2021,Sudah Kembali
,Islam between globalization and counter terrorism,Buku Teks,10/4/2021,10/11/2021,Sudah Kembali
,"""Bank syari'ah, dari teori ke praktik = islamic banking""",Buku Teks,10/4/2021,10/11/2021,Sudah Kembali
,Ekonomi Islam,Buku Teks,10/4/2021,10/11/2021,Sudah Kembali
pascasarjana,Mixed methods research for nursing and the health sciences,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
pascasarjana,Metode penelitian kombinasi: mixed methods,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
pascasarjana,"Metode penelitian kuantitatif, kualitatif dan R&D",Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
pascasarjana,Metodologi penelitian sosial,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
,Menguji kembali keakuratan metode kritik hadis,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
,Oposisi penulisan hadis di Masa Islam Awal,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
,Hadis dan Orientalis: perspektif ulama dan para orientalis tentang hadis Nabi,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
,Hadis dimata orientalis: telaah atas pandangan Ignaz Goldziher dan Joseph Schacht,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
,Teori common link G.H.A. Juynboll: melacak akar kesejarahan hadits Nabi,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
,Muslim Stusies,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
21191200000057,Metode A'isyah dalam kritik hadis,Disertasi,10/1/2021,10/8/2021,Sudah Kembali
,Ushul Fiqih,Buku Teks,11/30/2021,12/7/2021,Sudah Kembali
,the end of history and the last man,Buku Teks,11/30/2021,12/7/2021,Sudah Kembali
,Between Fact and Norms,Buku Teks,11/30/2021,12/7/2021,Sudah Kembali
,A critical exposition,Buku Teks,11/30/2021,12/7/2021,Sudah Kembali
,The Wealth of Nations,Buku Teks,11/30/2021,12/7/2021,Sudah Kembali
pascasarjana,Kearifan lokal budaya Bugis dan pluralisme: studi pendidikan karakter pada Perguruan Tinggi di Kota Palopo tahun 2017-2020,Disertasi,11/30/2021,12/7/2021,Sudah Kembali
,Lingkungan Sosio Religius Dan Pembentukan Moral,Tesis,11/30/2021,12/7/2021,Sudah Kembali
,Pendidikan Agama Untuk Anak Autis,Tesis,11/30/2021,12/7/2021,Sudah Kembali
,Paradigma Baru Pembelajaran PAI Telaah Keberhasilan Model DSL (Dakwah Sistem Langsung) Di SMK Negeri 8 Jakarta,Tesis,11/30/2021,12/7/2021,Sudah Kembali
,Model Pendidikan Karakter di Perguruan Tinggi Islam,Disertasi,11/30/2021,12/7/2021,Sudah Kembali
pascasarjana,Integrasi kedokteran Islam dan kedokteran modern: studi bekam terhadap hemoglobin,Tesis,11/30/2021,12/7/2021,Sudah Kembali
pascasarjana,Argumen maslahah dalam putusan pengadilan,Disertasi,11/30/2021,12/7/2021,Sudah Kembali
pascasarjana,Pembaharuan Hukum Islam Menurut Jamal Albanna,Disertasi,11/30/2021,12/7/2021,Sudah Kembali
,Political ThinkersL from socrates to the present,Buku Teks,11/29/2021,12/6/2021,Sudah Kembali
,Silent takeover: global capitalism and the death of democracy THE-,Buku Teks,11/29/2021,12/6/2021,Sudah Kembali
,"Metodologi Penelitian Kualitatif: Pendekatan Positivistik, Rsaionalistik, Phenomenologik, dan Realisme Metaphisik Telaah Studi Teks dan Penelitian Agama",Buku Teks,11/29/2021,12/6/2021,Belum Kembali
,Manajemen Mutu Pendidikan,Buku Teks,11/26/2021,12/3/2021,Sudah Kembali
,Model Pendidikan Karakter di Perguruan Tinggi Islam,Disertasi,11/26/2021,12/3/2021,Sudah Kembali
pascasarjana,Visual Thinking Siswa Tunarungu dalam Pembelajaran Pendidikan Agama Islam pada Kelas Inklusi,Disertasi,11/26/2021,12/3/2021,Sudah Kembali
pascasarjana,Model pembelajaran pendidikan agama islam berbasis teknologi digital,Disertasi,11/26/2021,12/3/2021,Sudah Kembali
pascasarjana,Kearifan lokal budaya Bugis dan pluralisme: studi pendidikan karakter pada Perguruan Tinggi di Kota Palopo tahun 2017-2020,Disertasi,11/26/2021,12/3/2021,Sudah Kembali
,Tafsir Al-Quranul Majid,Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,Psikologi qurani,Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,Emosi: penjelajahan religio-psikologis tentang emosi manusia di dalam al-Quran,Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,Psikologi sosial Islami,Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,Ilmu jiwa agama,Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,The Ultimate Psychology : Psikologi Sempurna Ala Nabi Muhammad,Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,Mengurai ayat ayat allah,Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,Panduan Lengkap Pernikahan (Fikih Munakahat),Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,"Modul Keuarga Sakinah Berperspektif Kesetaraan : bagi penghulu, penyuluh dan konselor bp4",Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,Psikologi agama Memahami Pengaruh agama Terhadap Perilaku Manusia,Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,Psikologi remaja,Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,Pemikiran Politik Islam. Studi pemikiran Abdullahi Ahmed an-Na'im tentang relasi Islam dan negara,Disertasi,11/25/2021,12/2/2021,Sudah Kembali
,Hadis Shahih Yang Disalahpahami,Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,Tadwin hadis; kontribusinyadalam perkembangan historigrafi islam,Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,Arus Tradisi Tadwin Hadis dan Histografi Islam,Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,Ushul al-hadits; pokok-pokok ilmu hadits,Buku Teks,11/25/2021,12/2/2021,Sudah Kembali
,Conservative Islam : a cultural anthropology,Buku Teks,11/24/2021,12/1/2021,Sudah Kembali
,"Islam, Pluralisme dan Toleransi Keagamaan : Pandangan al-Quran, Kemanusiaan, Sejarah, dan Peradaban",Buku Teks,11/24/2021,12/1/2021,Sudah Kembali
,Moderasi Islam: menangkal radikalisasi berbasis agama,Buku Teks,11/24/2021,12/1/2021,Sudah Kembali
,Islam Nusantara Dalam Konteks,Buku Teks,11/24/2021,12/1/2021,Sudah Kembali
,Membumikan Islam Nusantara,Buku Teks,11/24/2021,12/1/2021,Sudah Kembali
,Nirkekerasan dan Bina-Damai dalam Islam Teori dan Praktk,Buku Teks,11/24/2021,12/1/2021,Sudah Kembali
pascasarjana,Eksklusivitas Penafsiran Berbasis Kronologi (Studi Atas Tafsir al-Wadih Karya Muhammad Abid al-Jabiri),Tesis,11/23/2021,11/30/2021,Sudah Kembali
,membedah pemikiran islam,Buku Teks,11/23/2021,11/30/2021,Sudah Kembali
,Pengantar ushul fiqh & ushul fiqh perbandingan,Buku Teks,11/23/2021,11/30/2021,Sudah Kembali
pascasarjana,Pembinaan keluarga Islami menurut perspektif komunikasi antarpribadi: studi kasus penerapan pola komunikasi antarpribadi orang tua dan anak dalam menghadapi perilaku nakal remaja,Tesis,11/23/2021,11/30/2021,Sudah Kembali
,Kebijakan Publik dan Keadilan sosial Dalam Perspektif al-Dawudi,Tesis,11/23/2021,11/30/2021,Sudah Kembali
,"Metode penelitian kuantitatif, kualitatif dan R&D",Buku Teks,11/23/2021,11/30/2021,Sudah Kembali
,"Metodologi Penelitian Kualitatif: Pendekatan Positivistik, Rsaionalistik, Phenomenologik, dan Realisme Metaphisik Telaah Studi Teks dan Penelitian Agama",Buku Teks,11/23/2021,11/30/2021,Sudah Kembali
pascasarjana,Ayat-ayat politik: studi kritid penafsiran Muhammad Asad (1900-1992),Buku Teks,11/23/2021,11/30/2021,Sudah Kembali
,Filsafat etika: tanggapan kaum rasionalis dan institusionalis Islam,Buku Teks,11/23/2021,11/30/2021,Sudah Kembali
,Pemikiran falsafi dalam Islam,Buku Teks,11/23/2021,11/30/2021,Sudah Kembali
,Tindak pidana dalam Undang-Undang Nasional,Buku Teks,11/22/2021,11/29/2021,Sudah Kembali
,Asas-asas hukum pidana,Buku Teks,11/22/2021,11/29/2021,Sudah Kembali
,Hukum Pidana di Indonesia untuk fak. Syariah komponen MKK,Buku Teks,11/22/2021,11/29/2021,Sudah Kembali
pascasarjana,Pengantar Hukum Islam,Buku Teks,11/22/2021,11/29/2021,Sudah Kembali
pascasarjana,Islamic Jurisprudence,Buku Teks,11/22/2021,11/29/2021,Sudah Kembali
pascasarjana,A History Of Islamic Legal Theories: An Introduction to Sunni Usul al-Fiqh,Buku Teks,11/22/2021,11/29/2021,Sudah Kembali
pascasarjana,Metodologi Fiqih Islam Kontemporer,Buku Teks,11/22/2021,11/29/2021,Sudah Kembali
pascasarjana,Shariah Law: an introduction,Buku Teks,11/22/2021,11/29/2021,Sudah Kembali
,Keadilan distributif dalam ekonomi Islam; penguatan peran LKM dan UKM di Indonesia,Buku Teks,11/19/2021,11/26/2021,Sudah Kembali
21191200000041,Masa Depan Pesantren,Buku Teks,11/19/2021,11/26/2021,Sudah Kembali
21191200000041,Manajemen Pondok Pesantren,Buku Teks,11/19/2021,11/26/2021,Sudah Kembali
21191200000041,Pesantren Studies 2a Buku II : Kosmopolitanisme Peradaban Kaum Santri Di Masa Kolonial,Buku Teks,11/19/2021,11/26/2021,Sudah Kembali
21191200000041,Pembelajaran pesantren : suatu kajian komparatif,Buku Teks,11/19/2021,11/26/2021,Sudah Kembali
21191200000041,Bilik-Bilik Pesantren,Buku Teks,11/19/2021,11/26/2021,Sudah Kembali
,Kualitas pelayanan dan kepuasan peran harga dan prinsip pembiayaan syariah sebagai variabel intervening: studi nasabah KPR iB di lombok,Disertasi,11/18/2021,11/25/2021,Sudah Kembali
,Urf Dalam Putusan Pengadilan Agama (Analisis Pertimbangan Hakim Dalam Putusan Harta Bersama),Tesis,11/18/2021,11/25/2021,Sudah Kembali
pascasarjana,Tadris al-amm wa tadris al-lughah al-arabiyah,Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
pascasarjana,Ilm al-lughah,Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
pascasarjana,Fi ilm al-Iughah al-tarikhi : dirasah tatbiqiyah ala Arabiyah al- usur al-wusta,Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
pascasarjana,Ilmu Bahasa Umum,Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
pascasarjana,,Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
pascasarjana,Ilm al-lughah al-arabiyah,Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
pascasarjana,Peran Ulama Dalam Politik Aceh Kontemporer,Disertasi,11/17/2021,11/24/2021,Sudah Kembali
pascasarjana,Ulama dan Politik: Studi terhadap Pemikiran dan Kiprah Sosial Politik Syekh M. Arsyad Thalib Lubis (1908-1972),Disertasi,11/17/2021,11/24/2021,Sudah Kembali
pascasarjana,Metode Penelitan Survai,Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
,Modernisasi hukum Keluarga Di Indonesia (1974-2008),Disertasi,11/17/2021,11/24/2021,Sudah Kembali
,Hermeneutika al-quran ala pesantren analisis terhadab tafsir marah labid harya KH Nawawi banten,Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
,"Hermeneutika Qurani : antara Teks, Konteks, dan Kontekstualisasi",Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
,Transformasi hukum Islam ke dalam sistem hukum nasional : studi hukum UU No. 1 Th. 1974 tentang Perkawinan,Disertasi,11/17/2021,11/24/2021,Sudah Kembali
,Conservative Islam : a cultural anthropology,Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
,"Islam, Pluralisme dan Toleransi Keagamaan : Pandangan al-Quran, Kemanusiaan, Sejarah, dan Peradaban",Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
,Moderasi Islam: menangkal radikalisasi berbasis agama,Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
,Islam Nusantara Dalam Konteks,Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
,Membumikan Islam Nusantara,Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
,Nirkekerasan dan Bina-Damai dalam Islam Teori dan Praktk,Buku Teks,11/17/2021,11/24/2021,Sudah Kembali
,Sejarah Islam: Sejak Zaman Nabi Adam Hingga Abad XX,Buku Teks,11/16/2021,11/23/2021,Sudah Kembali
,Nuansa-nuansa psikologi islam,Buku Teks,11/16/2021,11/23/2021,Sudah Kembali
,Kepribadian Dalam Psikologi Islam,Buku Teks,11/16/2021,11/23/2021,Sudah Kembali
,"Islam, Doktrin dan Peradaban: Sebuah Telaah Kritis tentang Masalah Keimanan, Kemanusiaan, dan Kemodernan",Buku Teks,11/16/2021,11/23/2021,Sudah Kembali
,Sejarah politik islam,Buku Teks,11/16/2021,11/23/2021,Sudah Kembali
,Masail fiqhiyah: kajian hukum Islam kontemporer,Buku Teks,11/16/2021,11/23/2021,Sudah Kembali
,Masail fiqhiyah,Buku Teks,11/16/2021,11/23/2021,Sudah Kembali
,Fatwa-fatwa Kontemporer,Buku Teks,11/16/2021,11/23/2021,Sudah Kembali
,Fikih aborsi : Wacana penguatan hak reproduksi perempuan,Buku Teks,11/16/2021,11/23/2021,Sudah Kembali
,Kebijakan Publik dan Keadilan sosial Dalam Perspektif al-Dawudi,Tesis,11/16/2021,11/23/2021,Sudah Kembali
pascasarjana,"Al-Qur an bukan kitab sejarah : seni, sastra dan moralis dalam kisah-kisah Al - Qur an",Buku Teks,11/15/2021,11/22/2021,Sudah Kembali
pascasarjana,Tafsir Ayat-Ayat Kenegaraan Studi Atas Tafsir Al-Azhar Hamka,Tesis,11/15/2021,11/22/2021,Sudah Kembali
pascasarjana,Ayat-ayat politik: studi kritid penafsiran Muhammad Asad (1900-1992),Buku Teks,11/15/2021,11/22/2021,Sudah Kembali
pascasarjana,"Najib Mahfuz: sastra, Islam, dan politik: studi semiotik terhadap novel Aulad Haratina",Buku Teks,11/15/2021,11/22/2021,Sudah Kembali
pascasarjana,Fiqh perbandingan masalah pernikahan,Buku Teks,11/15/2021,11/22/2021,Sudah Kembali
pascasarjana,Manajemen pendidikan terpadu Pondok Pesantren dan Perguruan Tinggi: studi multisitus di Ma'had Dalwa Bangil dan Pondok Ngalah Purwosari Pasuruan,Disertasi,11/15/2021,11/22/2021,Sudah Kembali
pascasarjana,Pengelolaan pendidikan dari teori menuju implementasi,Buku Teks,11/15/2021,11/22/2021,Sudah Kembali
pascasarjana,Grounded Theory and Grounded Theorizing: pragmatism in research practice,Buku Teks,11/12/2021,11/19/2021,Sudah Kembali
pascasarjana,Pancasila: ideologi tengah tanpa oposisi,Buku Teks,11/12/2021,11/19/2021,Sudah Kembali
pascasarjana,Pancasila di Kampus Kebangsaan Kita,Buku Teks,11/12/2021,11/19/2021,Sudah Kembali
pascasarjana,Kelengahan kultural dalam pemikiran ekonomi : Pancasila Humanisme Pasal 33 UUD 1945 Kooperativisme menolak Neoliberalisme,Buku Teks,11/12/2021,11/19/2021,Sudah Kembali
pascasarjana,Potret Konstitusi Pasca Amandemen UUD 1945,Buku Teks,11/12/2021,11/19/2021,Sudah Kembali
pascasarjana,Pancasila Demi Ibu Pertiwi: Ceceran Bunga Rampai,Buku Teks,11/12/2021,11/19/2021,Sudah Kembali
pascasarjana,Successful School Improvement,Buku Teks,11/12/2021,11/19/2021,Sudah Kembali
pascasarjana,Pengelolaan pendidikan dari teori menuju implementasi,Buku Teks,11/12/2021,11/19/2021,Sudah Kembali
pascasarjana,Pembaruan Pendidikan Islam di Indoneisa,Buku Teks,11/11/2021,11/18/2021,Sudah Kembali
pascasarjana,Pendidikan Islam dalam abad ke 21,Buku Teks,11/11/2021,11/18/2021,Sudah Kembali
pascasarjana,"Filsafat Pendidikan Islam : Integrasi Jasmani , Rohani dan Kalbu Memanusiakan Manusia",Buku Teks,11/11/2021,11/18/2021,Sudah Kembali
pascasarjana,Pemberdayaan Pendidikan Islam di Indonesia,Buku Teks,11/11/2021,11/18/2021,Sudah Kembali
pascasarjana,Ilmu Bahasa Umum,Buku Teks,11/11/2021,11/18/2021,Sudah Kembali
pascasarjana,,Buku Teks,11/11/2021,11/18/2021,Sudah Kembali
pascasarjana,Ilm al-lughah al-arabiyah,Buku Teks,11/11/2021,11/18/2021,Sudah Kembali
pascasarjana,Pemikiran falsafi dalam Islam,Buku Teks,11/11/2021,11/18/2021,Sudah Kembali
pascasarjana,Filsafat Islam: Sunah Nabi Dalam Berfikir,Buku Teks,11/11/2021,11/18/2021,Sudah Kembali
pascasarjana,Filsafat Islam : abad tengah modern kontemporer,Buku Teks,11/11/2021,11/18/2021,Sudah Kembali
,Ijtihad Rasulullah SAW: ijtihad al-Rasul Sallallahu Alayhi wa Sallam,Buku Teks,11/11/2021,11/18/2021,Sudah Kembali
,Konsep al-Qiyas Imam Al-Syafi'I dalam Prespektif Pembaharuan Hukum Islam Di Indonesia,Disertasi,11/11/2021,11/18/2021,Sudah Kembali
,Yurisprudensi Mahkamah Agung: Analisis pertimbangan hakim dalam penerapan wasiat wajibah,Tesis,11/11/2021,11/18/2021,Sudah Kembali
,Argumentasi Wujud Tuhan Studi Pemikiran Ibnu Rusyd dan Mulla Sadra,Disertasi,11/11/2021,11/18/2021,Sudah Kembali
,Filsafat Shadra,Buku Teks,11/11/2021,11/18/2021,Sudah Kembali
,Ushul Fiqh,Buku Teks,11/10/2021,11/17/2021,Sudah Kembali
,Konsep ijtihad al-Syaukani: relevansinya bagi pembaharuan hukum Islam di Indonesia,Buku Teks,11/10/2021,11/17/2021,Sudah Kembali
,Konsep Maslahah dalam Pemikiran Hukum Fikih Imam al-Haramain al-Juwaini sebagaimana terdapat dalam Kitab Burhan Fi Usul Fiqh,Disertasi,11/10/2021,11/17/2021,Sudah Kembali
pascasarjana,Case study research and applications design and methods,Buku Teks,11/9/2021,11/16/2021,Sudah Kembali
pascasarjana,Metodologi Penelitian Pendidikan Kuantitatif & Kualitatif,Buku Teks,11/9/2021,11/16/2021,Sudah Kembali
,Investasi Syariah di Pasar Modal: Menggagas konsep dan praktek manajemen portofolio syariah,Buku Teks,11/9/2021,11/16/2021,Sudah Kembali
,Masa Depan Hukum Bisnis Islam Di Indonesia : telaah kritis berdasarkan metode ijtihad Yusuf al-Qardhawi,Buku Teks,11/9/2021,11/16/2021,Sudah Kembali
,Etika bisnis dalam Islam,Buku Teks,11/9/2021,11/16/2021,Sudah Kembali
,Buku Pintar Transaksi syariah ; Menjalin Kerjasama Bisnis dan Menyelesaikan Sengketanya Berdasarkan Panduan Islam,Buku Teks,11/9/2021,11/16/2021,Sudah Kembali
,Peran nilai dan moral dalam perekonomian Islam: dawr al-qiyam wa al-akhlaq fi al-iqtisad,Buku Teks,11/9/2021,11/16/2021,Sudah Kembali
,Keadilan distributif dalam ekonomi Islam; penguatan peran LKM dan UKM di Indonesia,Buku Teks,11/9/2021,11/16/2021,Sudah Kembali
,Sejarah Islam: Sejak Zaman Nabi Adam Hingga Abad XX,Buku Teks,11/8/2021,11/15/2021,Sudah Kembali
,Jejak - Jejak Islam dan Peradaban,Buku Teks,11/8/2021,11/15/2021,Sudah Kembali
,Tarikh al-Tabari: tarikh al-umam wa al-mulk,Buku Teks,11/8/2021,11/15/2021,Sudah Kembali
pascasarjana,Model pembelajaran pendidikan agama islam berbasis teknologi digital,Disertasi,11/8/2021,11/15/2021,Sudah Kembali
pascasarjana,Evaluasi pembelajaran bahasa Arab II,Buku Teks,11/8/2021,11/15/2021,Sudah Kembali
,Transformasi hukum Islam ke dalam sistem hukum nasional : studi hukum UU No. 1 Th. 1974 tentang Perkawinan,Disertasi,11/5/2021,11/12/2021,Sudah Kembali
,Sisi Keadilan Ahli Waris Pengganti dalam Pembaharuan Hukum Islam Di Indonesia,Disertasi,11/5/2021,11/12/2021,Sudah Kembali
,Putusan Mahkamah Konstitusi (MK) Terhadap Anak Hasil Nikah Sirri (Analisis Putusan Mahkamah Konstitusi N.46/PUU VIII/2010),Tesis,11/5/2021,11/12/2021,Sudah Kembali
,Wajah Baru Relasi Suami-Istri,Buku Teks,11/5/2021,11/12/2021,Sudah Kembali
,Studi Kritis Atas Hadis Nabi SAW,Buku Teks,11/5/2021,11/12/2021,Sudah Kembali
,Sistem kewangan islam dan pelaksanaan di malaysia,Buku Teks,11/5/2021,11/12/2021,Sudah Kembali
,Hadis dan Orientalis: perspektif ulama dan para orientalis tentang hadis Nabi,Buku Teks,11/5/2021,11/12/2021,Sudah Kembali
pascasarjana,Grounded Theory and Grounded Theorizing: pragmatism in research practice,Buku Teks,11/5/2021,11/12/2021,Sudah Kembali
pascasarjana,Pancasila: ideologi tengah tanpa oposisi,Buku Teks,11/5/2021,11/12/2021,Sudah Kembali
pascasarjana,Pancasila di Kampus Kebangsaan Kita,Buku Teks,11/5/2021,11/12/2021,Sudah Kembali
pascasarjana,Kelengahan kultural dalam pemikiran ekonomi : Pancasila Humanisme Pasal 33 UUD 1945 Kooperativisme menolak Neoliberalisme,Buku Teks,11/5/2021,11/12/2021,Sudah Kembali
pascasarjana,Potret Konstitusi Pasca Amandemen UUD 1945,Buku Teks,11/5/2021,11/12/2021,Sudah Kembali
pascasarjana,Pancasila Demi Ibu Pertiwi: Ceceran Bunga Rampai,Buku Teks,11/5/2021,11/12/2021,Sudah Kembali
pascasarjana,Pembaruan Pendidikan Islam di Indoneisa,Buku Teks,11/4/2021,11/11/2021,Sudah Kembali
pascasarjana,Pendidikan Islam dalam abad ke 21,Buku Teks,11/4/2021,11/11/2021,Sudah Kembali
pascasarjana,"Filsafat Pendidikan Islam : Integrasi Jasmani , Rohani dan Kalbu Memanusiakan Manusia",Buku Teks,11/4/2021,11/11/2021,Sudah Kembali
pascasarjana,Pemberdayaan Pendidikan Islam di Indonesia,Buku Teks,11/4/2021,11/11/2021,Sudah Kembali
,Filsafat Shadra,Buku Teks,11/4/2021,11/11/2021,Sudah Kembali
,Argumentasi Wujud Tuhan Studi Pemikiran Ibnu Rusyd dan Mulla Sadra,Disertasi,11/4/2021,11/11/2021,Sudah Kembali
,Di Bawah Naungan Sunnah Nabi,Buku Teks,11/3/2021,11/10/2021,Sudah Kembali
,Rahasia Sukses Dawah Rasulullah,Buku Teks,11/3/2021,11/10/2021,Sudah Kembali
,Komunikasi Rasulullah : Indahnya Berkomunikasi Ala Rasulullah,Buku Teks,11/3/2021,11/10/2021,Sudah Kembali
,Sirah Nabawiyah: upaya reformasi sejarah perjuangan Nabi Muhammad s.a.w,Buku Teks,11/3/2021,11/10/2021,Sudah Kembali
,Fiqh siyasah; implementasi kemaslahatan umat dalam rambu-rambu syariah,Buku Teks,11/3/2021,11/17/2021,Sudah Kembali
,Ahkam al-sultaniyah wa al-wilayat al-diniyah (al),Buku Teks,11/3/2021,11/17/2021,Sudah Kembali
,Islam dan Dinamika Sosial Politik di Indonesia,Buku Teks,11/3/2021,11/17/2021,Sudah Kembali
,Keadilan distributif dalam ekonomi Islam; penguatan peran LKM dan UKM di Indonesia,Buku Teks,11/2/2021,11/9/2021,Sudah Kembali
,Sirah Nabi : Buku Sejarah Muhammad SAW,Buku Teks,11/1/2021,11/8/2021,Sudah Kembali
,Kelengkapan tarikh Nabi Muhammad SAW,Buku Teks,11/1/2021,11/8/2021,Sudah Kembali
,Light of Certainty in The Life of The Lord of Messenger,Buku Teks,11/1/2021,11/8/2021,Sudah Kembali
pascasarjana,Science in medieval Islam ..,Buku Teks,11/1/2021,11/8/2021,Sudah Kembali
pascasarjana,Aladins Lamp : How Greek Science came to Europe throug the Islamic World,Buku Teks,11/1/2021,11/8/2021,Sudah Kembali
pascasarjana,Islam dan Peradaban,Buku Teks,11/1/2021,11/8/2021,Sudah Kembali
